1	564.030541471825
2	542.455219440278
3	487.039779173119
4	356.194004531238
5	393.501082449591
6	459.296546667836
7	551.959607728682
8	563.269843354853
9	471.824454461614
10	452.051217117043
11	451.225596845968
12	651.861979336117
13	569.953619538467
14	526.585676258859
15	510.176080070401
16	549.731778703033
17	574.507470172494
18	695.622501953465
19	625.988130066378
20	527.499760439756
21	542.443280139961
22	530.609206016065
23	515.167811130509
24	632.193691566120
25	448.450319599618
26	399.689366263352
27	612.230001000440
28	448.344256928759
29	483.782927888118
30	595.115719524363
31	448.076505665048
32	454.981465736792
33	454.953457601984
34	588.033188539559
35	474.050998038186
36	456.708648844095
37	562.289532628876
38	349.389587253255
39	577.338286102697
40	575.178036716459
41	572.992039090423
42	476.115087747700
43	534.543128172087
44	620.020331190035
45	416.305330381440
46	526.182317487009
47	509.063544045338
48	558.926288343105
49	517.728892147232
50	637.057127654970
51	442.001728955894
52	417.662637064892
53	650.782811389483
54	596.048637780509
55	432.905117317872
56	463.721576487443
57	402.529399050554
58	605.936091844677
59	459.715161050841
60	606.625623016370
61	410.842384497997
62	588.689997367035
63	473.445131879080
64	445.940781830951
65	449.427935380078
66	400.838622016393
67	527.147594227651
68	667.730520344847
69	459.068442500680
70	555.743091455036
71	582.355596178143
72	411.840419215986
73	454.708115718204
74	424.037609063159
75	641.741060397415
76	554.497122535365
77	545.929529243473
78	596.520383725484
79	503.457061624922
80	507.041940178522
81	633.942146729495
82	419.344989954573
83	410.356553986895
84	496.632769861192
85	387.098154606812
86	510.171378754238
87	406.651824291985
88	445.314112284801
89	366.344646746748
90	577.544766490010
91	490.772772370269
92	436.066280283171
93	554.433846098885
94	395.919510254295
95	357.820998405627
96	566.079569053680
97	453.588189550831
98	443.882310866292
99	400.699152232693
100	373.146479951239
101	552.576868227396
102	412.292056435725
103	493.912523530230
104	628.548838357053
105	555.872760440733
106	467.816391974458
107	512.300022252587
108	590.414675037808
109	384.213085279509
110	452.826801326953
111	653.746084424221
112	431.529030889002
113	396.553623738331
114	436.059121335628
115	464.305240224576
116	645.401043538047
117	430.050430182321
118	581.596879290114
119	489.121647139033
120	442.738131405009
121	520.996365150467
122	493.810908445733
123	508.256988540247
124	569.029060154226
125	531.891351841709
126	498.630886913357
127	544.309866991222
128	579.178723711429
129	639.939344078796
130	591.770018672794
131	543.546713815843
132	539.192626433266
133	620.531049347250
134	494.926440215109
135	575.319682002971
136	628.694941315738
137	565.160933300418
138	521.855225269423
139	651.455430172318
140	554.006054566194
141	532.706686231738
142	583.311064678188
143	605.302162166962
144	588.310778500616
145	443.673565248145
146	597.964644188936
147	415.557189325368
148	402.603891809307
149	527.477613269037
150	584.098331790119
151	373.745005184016
152	448.616555311995
153	605.825792204327
154	590.991599940303
155	546.194531462922
156	402.190477013068
157	411.388608252587
158	543.580156554671
159	594.698786613862
160	338.417370269318
161	470.506341827611
162	379.294689786186
163	547.797921682804
164	530.763800385821
165	549.963104580662
166	452.249224432723
167	511.480371079868
168	627.925075944575
169	458.287414184593
170	579.621670143551
171	554.930463481688
172	403.996373003521
173	461.286124764229
174	586.659623717194
175	593.628881035955
176	441.939786622567
177	570.330725895072
178	468.592239905869
179	581.074823064982
180	521.752516908160
181	522.119918505319
182	530.298214781080
183	398.098190525906
184	592.921963921056
185	487.989911985894
186	613.821244093098
187	432.870517938101
188	441.878496648117
189	588.710467717366
190	386.949752035067
191	452.524612590298
192	507.174991694189
193	550.812918966141
194	452.753945096008
195	615.913697282338
196	453.809404265713
197	590.173156454951
198	465.983664949751
199	378.368992122768
200	445.326437122253
201	438.980370973464
202	570.415555569797
203	497.951066716399
204	654.473954360294
205	535.506836370928
206	537.026328456995
207	627.628379492196
208	537.044996383916
209	590.469201643066
210	634.804254104366
211	671.616378484772
212	521.796263487005
213	605.344683816584
214	548.482489128869
215	387.613333805740
216	460.975757541544
217	653.849788576092
218	412.047870913077
219	498.737026497933
220	603.153081368238
221	446.004019824934
222	428.064931831609
223	393.419308246304
224	628.589653449689
225	548.408521618692
226	551.767631254317
227	526.981974169895
228	561.482211561507
229	602.226297665587
230	412.002077786023
231	585.760333754344
232	562.372050870240
233	406.331882209605
234	435.461082187605
235	393.411056911216
236	459.881312296988
237	340.457984191882
238	455.417490770831
239	627.735789723670
240	444.689834041661
241	446.785454776674
242	395.544539843492
243	454.275907131338
244	637.847481926518
245	461.328676542008
246	551.578429781296
247	384.734290907374
248	653.737038571321
249	444.980355746183
250	475.272940740371
251	522.324663978258
252	616.020308106803
253	602.168411409965
254	441.440162309685
255	435.613853544627
256	577.869053419544
257	416.174737460120
258	508.838732212869
259	526.518104247138
260	462.040559042169
261	659.367058094352
262	498.087233925946
263	641.024654908062
264	529.906532984827
265	486.965188694223
266	406.130075099100
267	607.916957240050
268	727.436845437458
269	444.140454698736
270	528.456615910899
271	356.158903159812
272	578.460548870880
273	592.811297884917
274	509.721356134899
275	409.452522766683
276	362.181466256902
277	580.675137835262
278	446.353010631720
279	455.530016574100
280	522.532123590502
281	491.956293725367
282	494.330592676602
283	558.998596549222
284	539.018977899665
285	484.871011552557
286	545.654116747964
287	501.512563101863
288	525.741667004814
289	589.288493440183
290	470.150144311368
291	351.618887865825
292	484.018776107910
293	409.248841524323
294	527.332906012890
295	513.452133918050
296	582.672405459534
297	548.537047672261
298	503.851339127921
299	570.230435218079
300	565.002203733754
301	601.952044471983
302	556.724519398958
303	583.744049245042
304	535.899997089943
305	428.566379933145
306	502.229219018567
307	508.915161373681
308	498.239992012885
309	524.458236382078
310	555.769617720328
311	659.269432117856
312	577.956452508318
313	479.683773968851
314	415.138952916972
315	599.503879070853
316	595.486192451177
317	386.947156469718
318	548.889226073895
319	540.817375645421
320	501.631677628118
321	565.439710756151
322	525.083420515255
323	558.859618330042
324	583.394417611276
325	535.554257288652
326	614.517635222945
327	559.343141997825
328	614.638682153995
329	524.406143461344
330	522.629765799843
331	650.642194527838
332	486.528273587466
333	615.850835024197
334	447.572747718179
335	441.860296134423
336	442.114250053082
337	455.995263791194
338	578.459300037609
339	534.933557182572
340	405.909219530673
341	528.373845681257
342	524.137004703923
343	466.461997701850
344	585.349833005870
345	557.681031952854
346	602.003844921276
347	465.831789061244
348	398.864433611220
349	593.813122371003
350	472.994479777513
351	494.375395221081
352	611.523742875124
353	430.835113471501
354	456.234986492707
355	423.219682198264
356	633.521160735773
357	604.851594112142
358	474.920579992066
359	542.727024018520
360	466.774010523294
361	549.230360595625
362	505.987741452301
363	414.094483059121
364	584.747236761321
365	435.907294272532
366	347.136870556846
367	455.548824715858
368	495.041479575197
369	537.956992518920
370	619.936468438502
371	512.435238054527
372	588.078532935864
373	441.880555014588
374	435.905421622628
375	622.390680039475
376	448.158555201170
377	477.312024885191
378	411.588586454969
379	629.457316185934
380	407.111748049598
381	450.256854917280
382	457.430405744961
383	617.535472260501
384	347.554630813632
385	584.953110428519
386	515.262997410061
387	496.135558592608
388	417.595830199489
389	416.890810045028
390	601.765357012183
391	439.728662358960
392	558.725287507198
393	457.040846533436
394	573.872848721736
395	406.035893610406
396	577.332457947759
397	581.367305066255
398	551.864249521565
399	677.457816325119
400	552.009681617994
401	464.004226920402
402	554.321840991314
403	389.349688198154
404	347.272209224983
405	472.483947981304
406	437.096179232901
407	581.129769156597
408	572.568383426819
409	460.474906808178
410	610.105459818218
411	515.827681401455
412	590.712216988950
413	367.340224315279
414	453.637338079661
415	447.611406579412
416	606.385709346782
417	577.851738943477
418	431.026852759779
419	429.392249580730
420	558.986758877167
421	628.080221150133
422	442.021804439555
423	533.720334070194
424	504.023988516420
425	620.627370125586
426	501.425605956656
427	457.436842525829
428	570.275543197321
429	533.595723090056
430	471.444275175762
431	482.600452652088
432	543.804658656029
433	573.936884596207
434	684.344114167719
435	544.600557403314
436	571.957074452270
437	561.066407713027
438	596.150043760797
439	354.891531406428
440	479.600889995004
441	564.710886698671
442	528.623535798398
443	595.019601861989
444	597.103664869008
445	510.718794347731
446	610.638606378601
447	584.394408683040
448	555.403870080143
449	562.016684716744
450	599.612566329292
451	678.947819276268
452	556.410921891366
453	551.224598326308
454	545.454972913438
455	407.628624333473
456	507.719266528266
457	475.405386906796
458	632.893260826816
459	566.951759764444
460	468.976401342327
461	509.381318359831
462	558.486307930642
463	605.285310077818
464	577.033381625361
465	595.906874585283
466	518.445863349299
467	447.764479781503
468	387.739541702932
469	592.852194022254
470	442.986807904028
471	475.852187915533
472	559.115507283602
473	436.370225058951
474	639.950071477455
475	480.607685762515
476	641.229427176420
477	452.853352201350
478	415.815481313527
479	657.855421274311
480	607.289800507138
481	395.364661040918
482	606.004518960048
483	525.900826011901
484	525.349267249894
485	458.018214594136
486	496.537778925229
487	556.877158177636
488	536.773234615885
489	519.607741089372
490	637.104527923009
491	567.789928846928
492	581.199833534044
493	630.536734219348
494	528.024601036732
495	533.338053583279
496	591.502490020118
497	633.269871539772
498	528.490810799961
499	557.958306954920
500	622.191876031824
501	552.033704134086
502	524.504558416797
503	598.484426280251
504	466.514347689329
505	539.058480779220
506	545.506250469232
507	467.967675722373
508	597.005775825494
509	542.858360444047
510	465.127588517386
511	589.182378134309
512	540.896061549721
513	587.596105330864
514	464.416835289161
515	467.224576610650
516	598.467603154089
517	559.471165891505
518	402.167357110196
519	506.370104413758
520	522.505528067407
521	521.505593976709
522	461.411064931260
523	595.039642128153
524	614.667459106141
525	465.175853307112
526	551.416721636187
527	595.585288434830
528	472.166443322691
529	598.609052470808
530	537.971875194232
531	464.263799364112
532	518.643455178991
533	408.173665245568
534	463.845073920161
535	513.951579431370
536	545.384275534233
537	536.270377794634
538	598.810476277763
539	542.331296718159
540	524.171934101780
541	482.559577358070
542	549.856501007310
543	518.215787100316
544	523.162807642133
545	407.207413611294
546	462.039576443404
547	606.370169533429
548	572.600712276889
549	526.355082905067
550	579.024150791657
551	357.424251835266
552	602.007728355708
553	532.782057505693
554	451.372485869487
555	585.053400468709
556	495.282513521324
557	477.793075818392
558	399.211331502502
559	575.996566048792
560	507.503835354966
561	495.065000378739
562	514.201458768837
563	380.705554070334
564	427.669233052834
565	437.494150932330
566	663.776295449001
567	527.970345947572
568	536.320957077010
569	612.500410857005
570	573.856852708060
571	466.802681333343
572	544.131217722344
573	569.258554437262
574	465.296997088956
575	537.782404788405
576	464.980808743759
577	577.651221672732
578	548.517762155428
579	466.794263675121
580	580.930100614523
581	539.371630140110
582	624.570179643571
583	525.392140595956
584	531.180616080821
585	636.514220186790
586	516.842670645526
587	526.337232295038
588	621.028559810254
589	456.648054194914
590	620.582259897912
591	574.674098076466
592	592.243947119765
593	397.704204151780
594	624.331941438206
595	458.017728696172
596	437.780768992883
597	454.567712227782
598	639.756860924524
599	460.829647592253
600	440.349936073574
601	428.826758610048
602	616.638968441017
603	561.678531279235
604	401.170082384017
605	432.401175877217
606	443.856520736150
607	431.036676977727
608	453.271406003070
609	398.649852627591
610	538.150871503521
611	523.025006189953
612	653.152907824806
613	433.279226134833
614	445.925540421268
615	589.923851526619
616	374.286937255363
617	414.001639368735
618	524.744020070739
619	603.363870065154
620	517.224697109487
621	564.894932974265
622	565.616781575653
623	659.689329684814
624	410.442668347237
625	455.511882830734
626	584.826375089223
627	442.699000902419
628	659.787228582063
629	514.952409742881
630	514.926545926698
631	399.326203873475
632	584.193707686072
633	552.761003961025
634	639.495858000660
635	590.416438118046
636	502.199350855813
637	581.410177490040
638	534.080574603683
639	529.227583086898
640	559.951924493523
641	434.382364517714
642	583.857553881938
643	495.953386015258
644	574.510468050844
645	471.467401524221
646	524.734750898013
647	390.793834521478
648	428.067800102974
649	563.308502027973
650	414.996320123444
651	422.279495330995
652	638.026702141063
653	646.375415080895
654	443.747295719084
655	554.875767260564
656	596.036849271083
657	542.219991284903
658	471.396351385965
659	560.055076812986
660	523.267285738369
661	468.514582741029
662	544.111288473231
663	558.575628276064
664	651.335826206421
665	580.014542538374
666	586.614072388311
667	466.863216944749
668	522.599029298756
669	495.423453713083
670	653.670922560428
671	459.048160109591
672	408.667070438761
673	601.749152405718
674	426.806401171538
675	418.734747214749
676	443.751373289142
677	605.766508721802
678	430.395998597804
679	588.786582803142
680	548.010150139575
681	680.943109447480
682	405.115726232641
683	487.716734094701
684	529.065889871007
685	538.171599585114
686	399.126117442845
687	483.546400694908
688	589.518985072576
689	534.104419038074
690	466.130552400290
691	446.353953033911
692	611.508918480344
693	421.782791095131
694	576.522519616536
695	408.308303368913
696	553.160880960504
697	424.723879531161
698	350.905822278571
699	584.276310075976
700	554.943925906031
701	473.784797033420
702	466.284861645754
703	660.363619088758
704	584.123730564853
705	533.142328228589
706	560.548946690654
707	599.337632727997
708	565.851660363385
709	606.465016323284
710	395.993313004147
711	528.603514578743
712	547.513720347719
713	382.950406611613
714	452.896340457726
715	469.756164621604
716	641.453293857005
717	447.831899154135
718	625.108756217668
719	510.187448493199
720	517.413871963247
721	453.230125874263
722	468.675164372937
723	658.097868937440
